session,method,gender,emotion,n_annotators,agreement,path,p_neu,p_fru,p_xxx,p_sur,p_ang,p_hap,p_sad,p_exc,p_oth,p_fea,p_dis
2,impro,M,sad,4,4,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F004.wav,0.08640196269932353,0.05463856095963946,0.004270215322865451,0.02325279594631441,0.010834221085213844,0.0218979638530211,0.6482682085023684,0.004231312459203872,0.0944996153773357,0.006913375564455283,0.04479176823025893
2,impro,M,sad,4,3,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F005.wav,0.04137779791297103,0.020512510212034818,0.05133967436017814,0.07742437846784232,0.013431098770371573,0.009855546302428584,0.6206053154567053,0.0942915946636347,0.021511709237240894,0.0288965363137452,0.02075383830284746
2,impro,M,sad,4,4,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F006.wav,0.10176776826564395,0.0199610395707814,0.002624566846748588,0.05340943679302735,0.0012697011908658943,0.05440140195932865,0.6487776802407469,0.017110049229288514,0.029504999815058577,0.06477718703026988,0.006396169058240261
2,impro,M,sad,4,4,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F007.wav,0.00384074701445429,0.036132778719240304,0.005030757082592274,0.004690318768818303,0.101376529323719,0.11972317141821352,0.6153944645004358,0.0009872494427013755,0.01675853588072749,0.015170791179954285,0.08089465666914335
2,impro,M,sad,4,3,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F008.wav,0.06733941436179491,0.0060829064422627185,0.0015132334894635262,0.029995072166412447,0.024320158515692077,0.08504531155574929,0.6645327634390612,0.10574126544969434,0.0054555144210398955,0.00641111325241767,0.003563246906411951
2,impro,M,sad,4,2,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F009.wav,0.013818130707432898,0.046443725889039576,0.0010964425745200955,0.0012628251467684884,0.004496451377456311,0.03662865002114947,0.6910149855091152,0.06183354716948476,0.05600640648663249,0.04939441581174926,0.03800441930665144
2,impro,M,sad,4,3,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F010.wav,0.011242947517258404,0.03510225008895493,0.04652126523221836,0.03821177178757028,0.013304440391662101,0.005597375813545389,0.6913463833836921,0.027195212913085017,0.004662783749901068,0.052593294086337006,0.0742222750357753
2,impro,M,fru,4,3,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F011.wav,0.0437866111471301,0.6216870425122172,0.03599448373156146,0.02691870424112212,0.09027107585418939,0.05162830806100717,0.021212895538538598,0.014100910003673056,0.019106973952213953,0.07404845482889792,0.0012445401294490085
2,impro,M,sad,4,4,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F012.wav,0.12148834658639729,0.036931913871993516,0.02775199042871421,0.017312117362266226,0.07025019916357973,0.016897564774634298,0.6861419058843516,0.011174397726131432,0.0004237723123781284,0.0038026085674027986,0.007825183322150738
2,impro,M,sad,4,3,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F013.wav,0.01625654884605298,0.09877441079434733,0.02547403671728685,0.0027911662481869665,0.013178471917966478,0.02722295840552451,0.687229782392876,0.04709342973684296,0.012252761729345661,0.014190502115874776,0.05553593109569552
2,impro,M,sad,4,3,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F014.wav,0.011228368777231523,0.13631224982999743,3.214160170713771e-05,0.003300557651702647,0.007339661016794062,0.08358030063266472,0.614733013156465,0.01642817567175668,0.008032905813551372,0.0062251538248214375,0.11278747202330804
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M000.wav,0.026090993677900937,0.050099221306507236,0.004583677886435025,0.0416285676087436,0.018885945216686604,0.022104710770738417,0.6935593490882654,0.057722276585872805,0.06400981225789971,0.007900303949672593,0.013415141651277602
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M001.wav,0.04522279298682985,0.11577739892161808,0.0010370211984340467,0.006145424180342372,0.012564652305640992,0.08458050288087576,0.6576893136662716,0.00016984556302017734,0.07576436275028892,0.0005495376561278392,0.0004991478905503737
2,impro,M,sad,3,2,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M002.wav,0.024378699759664457,0.028072791711682574,0.04675590660658872,0.009503794166046898,0.03240592236383721,0.05610741877346678,0.681230165222406,0.09978505067095016,0.016642965792136713,0.0035219146115442247,0.0015953703216762755
2,impro,M,fru,3,3,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M003.wav,0.0005683008264401274,0.6348361294189265,0.04666410789809318,0.0031738954303815277,0.017852564043120526,0.15427843032679694,0.0761782484866369,0.02267929433365651,0.0058035608836067,0.0001892777032139887,0.03777619064912705
2,impro,M,xxx,0,0,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M004.wav,0.03846845104431833,0.05905199616601846,0.6976983923736063,0.03266440570679272,0.02934519113361206,0.007931215496025658,0.021694832559710758,0.06142452550584468,0.002414918269641217,0.03616591069079105,0.01314016105363873
2,impro,M,xxx,0,0,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M005.wav,0.025503696890326798,0.02936204803427347,0.6063824857608746,0.029682954463488908,0.00021158010164817748,0.07141763847648416,0.009518377046186535,0.09251777532016492,0.018464047463674374,0.09656814757624553,0.02037124886663247
2,impro,M,xxx,0,0,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M006.wav,0.0021469849318006664,0.05896285396792138,0.6611941308528906,0.01948128202417338,0.03545045155692793,0.04222845042649338,0.046381574869113464,0.0475448693000853,0.009380756661710815,0.04260545410273183,0.034623191306151276
2,impro,M,sad,3,2,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M007.wav,0.0005943622387451046,0.03520107463324923,0.015744334952364596,0.07687634928486553,0.03420178651449791,0.03611990632115241,0.6334231171827455,0.05230432046235125,0.031844188086881754,0.0341943321045345,0.049496228218612236
2,impro,M,sad,3,2,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M008.wav,0.007058104441786873,0.02487310007077014,0.021918431080679805,0.001049785465361303,0.07187984827265152,0.08826202654445092,0.6988976096975889,0.018448672737546117,0.01793522154226672,0.02684366160678441,0.022833538540113364
2,impro,M,sad,3,2,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M009.wav,0.041750595963859695,0.0023201345056017117,0.011839838763543343,0.0029218329788185727,0.03481960336310663,0.003940988476175523,0.6840674963007456,0.02287135597317753,0.03413816691182218,0.08507018068201368,0.07625980608113554
2,impro,M,xxx,0,0,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M010.wav,0.041662894035187276,0.05445441243840151,0.6179940903677381,0.03620738862682014,0.03101454199836472,0.00553207592173233,0.004375688376273323,0.03843561178891744,0.04682021621075367,0.07269799598052279,0.05080508425528868
2,impro,M,xxx,0,0,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M011.wav,0.002308706225899562,0.03120883351755183,0.6984637206562097,0.045614723486156375,0.005868232981653512,0.08293407733316621,0.021853339284411997,0.01347524056353889,0.004190154063747667,0.011848145284938254,0.08223482660272607
2,impro,M,xxx,0,0,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M012.wav,0.030887916928808025,0.07009099073252557,0.6144530462813536,0.025999819894087138,0.022330349467233983,0.001763078782104746,0.031872896000058354,0.011726427513687257,0.08549572487510229,0.07454972592188792,0.030830023603151187
2,impro,M,sad,3,2,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M013.wav,0.01544546653947635,0.001415236241334439,0.1146974875505846,0.03054549587061401,0.0419512913910688,0.028919490087613502,0.614825921414897,0.040643383334174436,0.003875298867570169,0.010303182667859304,0.09737774603480732
2,impro,M,neu,3,2,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M014.wav,0.660132915861039,0.008134680757865236,0.023802429403520224,0.03162331195587243,0.009232679678483494,0.010110078180072793,0.06860979419103615,0.05576684932567801,0.0034866138595611965,0.02295553473810412,0.10614511204876743
2,impro,M,xxx,0,0,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M015.wav,0.002547858651324098,0.010218166490540682,0.6255617657538596,0.06012031654335828,0.025748478468651664,0.010118304224136284,0.03461566619182762,0.002558601706876657,0.10521873370977564,0.09664470374837841,0.026647404511271074
2,impro,M,xxx,0,0,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M016.wav,0.12102223807092787,0.008467031329490901,0.665171483646457,0.006206327049911098,0.030030847531787346,0.01166262709374176,0.008648175275276306,0.0414345453024202,0.0003472295870192234,0.0836125293116521,0.02339696580131625
2,impro,M,sad,3,2,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M017.wav,0.07243234925390245,0.03490677748526435,0.0167547037457517,0.027470859419905194,0.022069659144273116,0.011028549284308325,0.6595478021811145,0.058808268375087,0.06926792715813697,0.02075061816775953,0.006962485784496823
2,impro,M,sad,3,2,Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M018.wav,0.021954713520094652,0.025850754961873806,0.0009821854553242627,0.022927383637960774,0.003523149403540924,0.08383527163751725,0.6744862664012311,0.03482333170546403,0.0843145446902484,0.021271344659539733,0.02603105392720506
2,impro,M,xxx,0,0,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F000.wav,0.027653313044266218,0.0017453753018029205,0.67632213218596,0.031020794748890926,0.04242797708323755,0.04408655141208669,0.023897946965470655,0.023022252055994948,0.0349977155645854,0.09239930620464694,0.0024266354330578126
2,impro,M,sur,4,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F001.wav,0.037271101276127455,0.0039981527355459415,0.002089625776633193,0.6803273122059557,0.006084881773945033,0.03860636430687665,0.13892059864278336,0.020421352813977466,0.029161067222732553,0.020661977887139284,0.022457565358283405
2,impro,M,sad,4,2,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F002.wav,0.05274319518558312,0.06489006110218815,0.01771296826148307,0.027753324197752845,0.041535587336113795,0.06974654358953504,0.6506295056631153,0.0024907622915827372,0.05461010545350798,0.0004519969450286589,0.01743594997410932
2,impro,M,sad,4,4,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F003.wav,0.003336739117716761,0.06102458837402902,0.034861460754829376,0.02341536906680448,0.0015709092588030668,0.11379044116130303,0.6365978155205085,0.02588147077021506,0.018111386859041505,0.04674279031570062,0.03466702880104853
2,impro,M,sad,4,4,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F004.wav,0.0068455877003996005,0.0993961051379248,0.030778411101436275,0.00922143222474495,0.027191694652635195,0.004596326521913247,0.6403090698307577,0.03026178314691799,0.039613652454984764,0.019706831674278523,0.09207910555400693
2,impro,M,sad,4,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F005.wav,0.03150082446863218,0.012962270659969657,0.017903008913461922,0.03088115163187135,0.008378744011895006,0.01005981918715407,0.6932608802926936,0.08556205788539736,0.035054059027818135,0.016062232155706416,0.05837495176540031
2,impro,M,sad,4,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F006.wav,0.059777490412698364,0.03073472940351529,0.019974638073344785,0.03567868688553114,0.06351066785451785,0.005455457214871582,0.6397170341941164,0.01766955875139075,0.02845686678223431,0.06349901437994053,0.03552585604783902
2,impro,M,sad,4,2,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F007.wav,0.0036296164295188003,0.00413566515874965,0.07716416010984745,0.0018487239730753345,0.067965271820169,0.07384765278928729,0.6153293699086454,0.025694382185573635,0.008260826817736606,0.07274556100779322,0.049378769799603574
2,impro,M,sad,4,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F008.wav,0.017991935203905397,0.010663433046288792,0.02939570619115757,0.08883792335024654,0.002630662316001361,0.05196448999351097,0.6747254400004594,0.02958767499818038,0.011645594034793335,0.008232163865804259,0.07432497699965197
2,impro,M,sad,4,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F009.wav,0.034415424364541626,0.024890805487434914,0.0019787868999543404,0.005388141743051881,0.06150993098621527,0.1375190534550485,0.6646631188843064,0.021916798593263148,0.025520141990636968,0.0003089598982270148,0.021888837697319915
2,impro,M,sad,4,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F010.wav,0.0011328112372715816,0.02160871798073314,0.036798378940408126,0.03890191675305496,0.011633083777526925,0.020753229339846534,0.6000712976775667,0.01718784358248343,0.17830756060715292,0.024714371001718107,0.048890789102237535
2,impro,M,sad,4,2,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F011.wav,0.04542431618973981,0.036796830370151905,0.040064525071418014,0.053299465092571635,0.0076074509556660905,0.013151973794640299,0.672810089630312,0.09008849471136424,0.00935517678744747,0.008628553238369295,0.022773124158319294
2,impro,M,sad,4,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F012.wav,0.01995865997306594,0.0074751653024495105,0.05237530113818356,0.007181202874625864,0.01688997662859072,0.027569556655212643,0.675508950195467,0.12066157145615483,0.034227828159760235,0.029872511768778205,0.008279275847711516
2,impro,M,sad,4,2,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F013.wav,0.11662084814531389,0.03286677525716595,0.028961734109341112,0.018737446114931902,0.005242919649358545,0.043561718194763274,0.6739138367380503,0.03243411331851609,0.007501673615125927,0.02279218014040788,0.01736675471702518
2,impro,M,sad,4,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F014.wav,0.02384012695878643,0.012675763922095634,0.08414789496525368,0.10489235393916493,0.026291276527355568,0.005743868993882497,0.6173410187697875,0.01806550162450864,0.009758146230721187,0.08262257038919849,0.014621477679245418
2,impro,M,sad,4,2,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F015.wav,0.006722288504960322,0.061157026463326374,0.05378245600539693,0.06136005598112499,0.02844210214694112,0.03663228636410723,0.6677916564634148,0.016035452526822615,0.018249253556546666,0.00028961113015665645,0.04953781085720231
2,impro,M,sad,4,2,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F016.wav,0.032248341553059,0.030867594342095607,0.001452450281669604,0.031301238185829236,0.02786723831315828,0.10983491247356465,0.6960011786243345,0.013159438704207476,0.04159442235834704,0.014738129399550347,0.0009350557641842285
2,impro,M,sad,4,2,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F017.wav,0.04110703150839714,0.0043042356042929135,0.0025278788185910065,0.15623135348426365,0.01580355105166938,0.014886358942481496,0.6717109582397949,0.04830334790127222,0.01820578969339875,0.023870262204200667,0.0030492325516378624
2,impro,M,sad,4,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F018.wav,0.01195729293563151,0.010726249942642463,0.060114915844244034,0.03954884103185291,0.0223302974535647,0.04596247326824583,0.6957306939416954,0.017344455523707305,0.03526568752892673,0.020214876014151416,0.04080421651533771
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M000.wav,0.060203769064507924,0.02761619854783391,0.02490848932815204,0.04285619963129178,0.031997128791853284,0.08879254542423069,0.6776145241177627,0.0056411002834189155,0.0017543336223327642,0.03773938743585834,0.0008763237527576549
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M001.wav,0.022416646782961926,0.05019623873181426,0.04132057828982626,0.0709373021321222,0.00281657377994599,0.0009723427799637744,0.6782455593476462,0.02489168688626973,0.03909419584853387,0.05799220008310056,0.011116675337815215
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M002.wav,0.030201651363624384,0.09661305809679745,0.0018297341923793225,0.0068065066797957175,0.003386183238857715,0.018132646179056508,0.6476679003701084,0.13568190513445855,0.014584735050175497,0.030313878386257837,0.014781801308488626
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M003.wav,0.03238330064246734,0.01286204107779814,0.02658463469629471,0.04668552000260651,0.04446544520060323,0.1030616847803223,0.6472976961868553,0.027386006497470788,0.046229740963576044,0.0034839044457943566,0.009560025506211172
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M004.wav,0.10280664727317629,0.10472186095710063,0.035693188994346904,0.006222432919133747,0.0035413911255708238,0.0026704763306569777,0.6126742821950911,0.0523012621374344,0.019053368082857472,0.012443930359604961,0.04787115962502665
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M005.wav,0.07887564686106882,0.029349093794738462,0.0017653317759995476,0.011525160928162742,0.0032801895895595012,9.497465563548227e-05,0.6535659528175696,0.0524544212785104,0.018781552024513287,0.09063936728238862,0.059668308991853596
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M006.wav,0.003803011926093382,0.11499539364234615,0.008190711753485437,0.0660359899738462,0.043364723897603374,0.008416467447253058,0.6506238060756079,0.03041812761489827,0.025126975535448647,0.04022386910185078,0.008800923031566779
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M007.wav,0.05026848747429932,0.02488660443240881,0.027622202229202975,0.05676800344599828,0.011552659450760186,0.0010736954167837951,0.6454015562905611,0.1025087062638376,0.034348648112647755,0.004553382554707652,0.041016054328792614
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M008.wav,0.03405850197903751,0.031597110123613374,0.0061773111017433616,0.005554532112727011,0.042255473483396463,0.021110137941110496,0.6645928306588234,0.0008987417411712091,0.018036775282644968,0.13529703576082372,0.040421549814908544
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M009.wav,0.045059680642694964,0.040759300504289206,0.0182544219019845,0.0374388932338651,0.03408888163606857,0.04579590091466876,0.6375428897468901,0.04270710723882474,0.08536798291166217,0.010132320486137407,0.002852620782914466
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M010.wav,0.001335234965376259,0.024488321070621454,0.0053172475311243925,0.07961627904846658,0.0573664271767682,0.006139272620522387,0.6822312898806537,0.03240088644200247,0.007935985605560964,0.04087750016376976,0.06229155549513381
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M011.wav,0.01651388545558708,0.007327078697095198,0.006049142424676198,0.08619511821179635,0.03748789781428434,0.01016980268180347,0.6064178557843539,0.1849754447321835,0.008145108861723323,0.009667154426865169,0.027051510909631503
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M012.wav,0.003070549074990582,0.04316385099577923,0.05046875232322305,0.005232035675596059,0.04355363714085925,0.02795039759899334,0.6084625003626258,0.011444774235763245,0.02008650192712757,0.12240550237778726,0.06416149828725455
2,impro,M,sad,3,2,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M013.wav,0.03786957299743706,0.011962057496224743,0.02326750453469733,0.0600141214793421,0.08586245625294324,0.02295525222870017,0.6197585691272186,0.00990500018461989,0.10625722135769088,0.009939223268150103,0.012209021072975943
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M014.wav,0.045312393815915786,0.007750571211042076,0.036080397461286814,0.014203405864795102,0.012786802033713848,0.0012036226339672215,0.6832016015068725,0.03961641832312562,0.10567590337897549,0.053207316625251515,0.0009615671450539716
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M015.wav,0.025265313296296558,0.009336324421523953,0.03190935353237316,0.0386965499314653,0.0465864391694041,0.08186687315973033,0.6120699299363835,0.0212732101255389,0.03218607050070919,0.05577901930874382,0.04503091661783113
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M016.wav,0.03449113126324587,0.01276171386894368,0.06699802742925856,0.00495566712045377,0.02051018488941372,0.05380162796125075,0.6649323647449074,0.07007591796291937,0.020595061764088457,0.019486181459934485,0.031392121535584
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M017.wav,0.0025337760298770177,0.0005969424692143284,0.030005043617898356,0.043550484700236466,0.02017867495046352,0.04925028219138881,0.6604450480527362,0.10351414741405722,0.046527268050113674,0.02964250074339215,0.013755831780622311
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M018.wav,0.008124081995025123,0.04056317941497683,0.004704858772226833,0.03674824183901206,0.12834116881649865,0.08480991924401407,0.6296948436764227,0.022301638774911908,0.03415863043413644,6.88009649920189e-06,0.010546556936276204
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M019.wav,0.043654049212497555,0.01647837720215734,0.011641105254091457,0.05451284088002833,0.004253680550720401,0.03011306225249229,0.6994521074056984,0.04927282522780256,0.029039494559129606,0.05463119284789085,0.006951264607491197
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M020.wav,0.003523630209758865,0.0351475863049077,0.0178493853051052,0.03803752548851116,0.05072429171404146,0.06192428225817559,0.6312741411371462,0.04771060537828886,0.0058767052270299654,0.10064890874962039,0.007282938227414586
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M021.wav,0.048842190752874985,0.02797849046957189,0.007640100680684787,0.04517700048672147,0.012790345672496923,0.023344068492231477,0.6265500136884046,0.028873592611765492,0.0006066982799618398,0.14347334999657527,0.03472414886871129
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M022.wav,0.018507975906656825,0.028600886363072005,0.06093478751005729,0.007537353610587065,0.002446310058586221,0.018291336208543032,0.6692494312334518,0.05677932785336256,0.08386933015230277,0.026296157689638913,0.027487103413741488
2,impro,M,sad,3,3,Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M023.wav,0.0184638052626987,0.03878131746139264,0.06738920453898309,0.03148130994358991,0.008642793444589344,0.0010988690567579624,0.6260409772548666,0.0717536403878696,0.0279970439311992,0.05998475956986127,0.04836627914819166
2,script,M,ang,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F000.wav,0.0573925326320528,0.07346489258015831,0.003686512217765289,0.01426152141358596,0.6076273965811887,0.026465884850813526,0.06966230068825527,0.011707484456945375,0.018492858739782708,0.011655057904400823,0.10558355793505124
2,script,M,ang,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F001.wav,0.02171611001993753,0.02665025047356967,0.025496455379242305,0.020225649127594718,0.6798984035419442,0.027390786327606144,0.011228325972277001,0.043108401936805416,0.04816754391817469,0.050046438920228746,0.04607163438261957
2,script,M,ang,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F002.wav,0.006009181239420479,0.038490913975320645,0.008551013829251901,0.010891489276031114,0.6796829320071659,0.03635384480200732,0.10104942486168468,0.045982436884474696,0.01804910037689676,0.04407397485412373,0.010865687893622692
2,script,M,ang,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F003.wav,0.09734584777710488,0.008876525933788085,0.009134997742485305,0.0013351709375898982,0.6064737147723236,0.08287554909829555,0.013799609068599533,0.015177189913366508,0.0554133933767892,0.013512415339081107,0.09605558604057639
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F004.wav,0.0381858455217387,0.010941548100170801,0.653936642900368,0.002865370932360122,0.06952297595967502,0.14544543617008393,0.03763788904078002,0.01718525964546786,0.010314862438215801,0.0038036470769997883,0.010160522214140036
2,script,M,ang,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F005.wav,0.02179319568085415,0.0013986700461798872,0.0718806486849469,0.014633653728161703,0.6088767421809939,0.01461566353268548,0.0187243790767678,0.03049107710181014,0.057359322397072525,0.09043517124288968,0.06979147632763792
2,script,M,ang,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F006.wav,0.03419978526587207,0.006247390528625788,0.045619486223084385,0.01175882890956782,0.6669417835852232,0.011132705275297234,0.017264612854522726,0.04372383144566847,0.01915979563260103,0.12312315839559605,0.020828621883941214
2,script,M,fru,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F007.wav,0.01779918478989353,0.6450561156056004,0.014638900565031978,0.04166313959468144,0.02324783227330975,0.11788138562207595,0.006291397912045307,0.05339145248820682,0.02751436239926454,0.051054136454268075,0.0014620922956221935
2,script,M,fru,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F008.wav,0.04930326452559635,0.6695381349804694,0.03172845431590931,0.0013082823682487774,0.04406019517637802,0.0028354655165486187,0.043095927045879556,0.00753277178271268,0.09953723592348365,0.03890944841367915,0.012150819951094436
2,script,M,fru,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F009.wav,0.01021840232234919,0.6740298017708506,0.0320488452884071,0.04332175115052467,0.026908579172529805,0.006939450748777988,0.019834798245224643,0.06350612919856245,0.03937875044302644,0.05707372364679023,0.026739768012956935
2,script,M,ang,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F010.wav,0.014348029183837265,0.06831180649520996,0.05400796003354665,0.023561511092260963,0.6113003940187198,0.044751309500066914,0.012226091715368844,0.001472922778939613,0.10483961130482236,0.06278814959862244,0.0023922142786051517
2,script,M,fru,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F011.wav,0.025743118366480768,0.6028904501328468,0.06265639626936592,0.018742151363353193,0.05544076813085592,0.05623288284360628,0.005378201910358978,0.01699911077233606,0.08362011616054355,0.06448871093279836,0.007808093117454147
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F012.wav,0.003423153039829752,0.13910361662022913,0.6209908431633951,0.01376655873602627,0.04254792999158136,0.06035125051516553,0.01972403093597829,0.004301576770090656,0.03151498173623757,0.04347689464731603,0.020799163844150276
2,script,M,sad,3,3,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F013.wav,0.012981123333523515,0.07491382459809383,0.01573327751195943,0.019164100628430013,0.0901985435400577,0.03716825850040124,0.6012496035845598,0.11967307197278168,0.005002696456145471,0.01744611613348721,0.0064693837405601215
2,script,M,fru,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F014.wav,0.048854481534435425,0.6414779038813084,0.0062995420245048365,0.006888338723977164,0.021711548068015687,0.03129195549502616,0.034245829776464384,0.058497404762955944,0.016397078050809893,0.0831031505801385,0.05123276710236358
2,script,M,fru,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F015.wav,0.05744358389332825,0.652457738723005,0.0038392720209758273,0.004265811252580212,0.011251979958700389,0.12970081351065335,0.06541340157939782,0.0024245501813965897,0.007868379362286525,0.047193628485186385,0.018140841032489596
2,script,M,fru,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F016.wav,0.004769936792293543,0.6640340826948343,0.04853370445252702,0.02774432573496281,0.008203388850091725,0.07994537036154001,0.02419059211178717,0.004832773574198695,0.050778991296882785,0.04409557958443228,0.04287125454644963
2,script,M,fru,3,2,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F017.wav,0.0991213753705801,0.6525779255649424,0.015166084733271669,0.025913110074075003,0.05699360032766947,0.0021765805435466955,0.025712822036527014,0.05938356769240298,0.0012881534209111315,0.05816607585698632,0.0035007043790871734
2,script,M,xxx,0,0,Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M000.wav,0.01360614110160169,0.017277866234682023,0.6244099237505427,0.022054770066099176,0.031441535931188924,0.04246969396539034,0.041075000717627146,0.04258692556439155,0.05976460403914635,0.03205515250514254,0.07325838612418754
