session,method,gender,emotion,n_annotators,agreement,path,p_neu,p_fru,p_xxx,p_sur,p_ang,p_hap,p_sad,p_exc,p_oth,p_fea,p_dis,sessionId,utt_idx,topic
4,script,F,ang,3,3,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M025.wav,0.0954286552033128,0.02597692057917,0.0200335005282055,0.0024905688544697,0.6933812401189503,0.0054291904440196,0.0028766371856771,0.0307891424631132,0.0918618077412394,0.0145323918883362,0.0171999449935057,F04-session-1,70,family
4,script,F,sad,3,2,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M026.wav,0.0681546001394251,0.0359303949140233,0.0159739124660991,0.0489569177810729,0.0058722486202411,0.0332624598353055,0.6845680711805917,0.00606304108326,0.0022678794484975,0.0987929021876017,0.0001575723438817,F04-session-1,71,family
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M027.wav,0.0437944194366591,0.6891778453522367,0.0329778025257832,0.0024999678624357,0.0009046731858443,0.0204549980639491,0.073339081822743,0.0125313199041705,0.0170855934573538,0.0499711141913677,0.0572631841974565,F04-session-1,72,self-esteem
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M028.wav,0.0177325526303611,0.0102957411908655,0.007309644506616,0.006660514778945,0.6535063499145597,0.0782643707793505,0.0259290455042299,0.0495089887068702,0.0138080375529902,0.0473388100612209,0.0896459443739906,F04-session-1,73,self-esteem
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M029.wav,0.0143382142760645,0.021312037613748,0.0043526828772439,0.1209158175874986,0.6433190523060074,0.0445306197150342,0.0321980573478774,0.011121612188377,0.0148995963233264,0.0415575779402579,0.0514547318245642,F04-session-1,74,self-esteem
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M030.wav,0.0133289009181453,0.0265059903141934,0.0018021499693038,0.0206706397617101,0.600587416173704,0.0024213004752673,0.0152678686514486,0.1796125779266537,0.1093293280656757,0.0219213845043758,0.0085524432395218,F04-session-1,75,self-esteem
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M031.wav,0.000770405380914,0.104673495797609,0.6200172016331283,0.0397205927871243,0.0185388042788765,0.0201513112518393,0.1169705670802292,0.0104522721119891,0.0135469051032124,0.0060756966088933,0.0490827479661843,F04-session-1,76,self-esteem
4,script,F,sad,3,2,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M032.wav,0.0792326915479601,0.0010406153077364,0.1025694737020859,0.0446591358290442,0.0017150809851018,0.0067170457023421,0.6232720710160149,0.0466501771143654,0.0059975556284413,0.0424853600667876,0.0456607931001199,F04-session-1,77,self-esteem
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M033.wav,0.004942241691334,0.0226070374857698,0.6356480228541248,0.0979768417042028,0.034276623232903,0.0223045007274654,0.0501975271135503,0.0423427575350271,0.0202701663789641,0.0398585811482293,0.0295757001284291,F04-session-1,78,self-esteem
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M034.wav,0.0269996015137703,0.0397002909382799,0.0174187113341059,0.0649588847599422,0.6774698097961476,0.0001338393150824,0.0279812616312737,0.0576512059024513,0.0673377479913885,1.5046322526923063e-06,0.0203471421853051,F04-session-1,79,self-esteem
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M035.wav,0.0196094239035022,0.6579211366370695,0.0032088576231886,0.0290399811593893,0.0743143666520781,0.0861038906065072,0.0598834424797617,0.0388160072699818,0.0093331145138523,0.0060974564255414,0.0156723227291275,F04-session-1,80,grief
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M036.wav,0.0140483699632766,0.0305161538790806,0.6036192061997239,0.0255972831459284,0.0143063082779049,0.0296350719664674,0.0727080034605096,0.0499789009257079,0.0572165496056527,0.0975828829729608,0.0047912696027869,F04-session-1,81,grief
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M037.wav,0.0005740262709056,0.0120438862590776,0.6768350128226146,0.0134598260655274,0.0117546731185578,0.0487051982015989,0.0379948642762104,0.0366907584274797,0.0360566329539208,0.1046105667501766,0.0212745548539301,F04-session-1,82,grief
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M038.wav,0.059693506401448,0.012083424947321,0.0169336711735811,0.05241114954335,0.6527056106618638,0.0313266719168494,0.0601886891137783,0.0431784637181438,0.0332889928998836,0.0377108785724384,0.0004789410513422,F04-session-1,83,grief
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M039.wav,0.008655507130329,0.6781743407555819,0.0146872677878538,0.0395523896567164,0.0126545090941414,0.0360457255780714,0.0968508843963886,0.0547271493520811,0.0031962522300973,0.0153213443552545,0.0401346296634842,F04-session-1,84,grief
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M040.wav,0.0309319088899966,0.6277561055398861,0.0013035982786397,0.0406985120923217,0.0661413776291876,0.0184639600834911,0.0061777914426719,0.0156780157105946,0.0864018469250092,0.0093487841665142,0.0970980992416868,F04-session-1,85,grief
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M041.wav,0.0287334999174989,0.0034652334723364,0.6827968198179154,0.100860810804546,0.0236607753315519,0.0805706508649762,0.010688498820789,0.002839384169714,0.0098786827274609,0.0252190521510192,0.0312865919221917,F04-session-1,86,grief
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M042.wav,0.0085094522522212,0.6686946049123547,0.0460365462101058,0.0078235136240165,0.0726954258742074,0.0448069017075034,0.0340322669100858,0.0192206390670469,0.0336996034454322,0.027426394175256,0.0370546518217696,F04-session-1,87,grief
4,script,F,fru,3,3,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M043.wav,0.0256524631250952,0.6424417941487186,0.0220639337467042,0.0002585590142953,0.0332996023977321,0.0100969602734436,0.1226540467056613,0.0055031729431826,0.0415094588898899,0.0585773872550685,0.0379426215002081,F04-session-1,88,career
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M044.wav,0.0238256278448751,0.0172820614527792,0.6731679565665868,0.087848985111366,0.1105173995629246,0.0062460103726163,0.0032484423402031,0.0184839514654832,0.0038009675693225,0.0342087334826661,0.0213698642311767,F04-session-1,89,career
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M045.wav,0.0423631702285904,0.0068071290817392,0.6355329848537139,0.0140738890515873,0.0129267104152287,0.0534825692811265,0.138746964627774,0.0436919136663134,0.0170522848252724,0.0241479493072381,0.0111744346614155,F04-session-1,90,career
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F000.wav,0.0011140792183545,0.0401130235143336,0.0976831412474174,0.0002292885794851,0.670670537174344,0.0045217876986829,0.0861425523876508,0.0054113410407521,0.0732171946692858,0.017011299254896,0.0038857552147974,F04-session-1,91,career
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F001.wav,0.0060055410688105,0.0205763687021063,0.0117089350729235,0.0235876980520408,0.6525917264767602,0.1090357801390977,0.0558119964952211,0.0073223782825463,0.0147667491075455,0.0011542739436741,0.0974385526592737,F04-session-1,92,career
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F002.wav,0.0353541046727413,0.6846544059453793,0.0509881755957489,0.0160459326555412,0.0036315438178038,0.0327817693425958,0.0301302809064132,0.0378722987711294,0.0151381428569023,0.0875566243330781,0.0058467211026663,F04-session-1,93,career
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F003.wav,0.0582666905764915,0.010154504706692,0.6442515399324888,0.0680590014745353,0.0716935284498615,0.0566687709793317,0.0545414838329691,0.0058831043072466,0.006820437945063,0.000246487463704,0.023414450331616,F04-session-1,94,career
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F004.wav,0.1593955821043846,0.0078801195098024,0.6572527190974538,0.0195561406365503,0.0017748421456001,0.0162436098846756,0.0125588913145054,0.0953156800119723,0.0091241117868968,0.0127783837989565,0.0081199197092017,F04-session-1,95,career
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F005.wav,0.0209087151120733,0.0705894596436064,0.0001704978653483,0.0077590899843799,0.689486576331283,0.0181235449481524,0.0005911124220544,0.0125333120586359,0.0129793463789646,0.1369832909151343,0.0298750543403672,F04-session-1,96,romantic conflict
4,script,F,ang,3,3,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F006.wav,0.1040451991627324,0.0044194066340788,0.0830218027182883,0.0289988142637435,0.6785561646320292,0.0167875424249808,0.0045236540935964,0.003378676554249,0.0084998231539577,0.0070249361047183,0.060743980257625,F04-session-1,97,romantic conflict
4,script,F,ang,3,3,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F007.wav,0.0119143350723169,0.0185657127004769,0.0803190085454919,0.0457104583335737,0.6738263026287507,0.003976700167285,0.0697333791825218,0.0002584015404809,0.0137682337825457,0.0677409144649656,0.0141865535815903,F04-session-1,98,romantic conflict
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F008.wav,0.0037276039563697,0.0284978401523942,0.0150629130079318,0.012074462081811,0.6623045374040948,0.0091389043644332,0.1133516142106874,0.0659925728177602,0.0298286170152164,0.0322945562375648,0.027726378751736,F04-session-1,99,romantic conflict
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F009.wav,0.1151326592079574,0.0127738740248452,0.0109491531790022,0.0191753702272181,0.6454932977430681,0.012003998226124,0.0176122016253264,0.0318318132477993,0.0757940916168772,0.040061946109297,0.0191715947924847,F04-session-1,100,romantic conflict
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F010.wav,0.0241562195354681,0.0172836969029098,0.0888614960692155,0.0087820564459979,0.6356789597692472,0.0378580186053112,0.0225025669080041,0.0606037247245627,0.0036682712149207,0.0517133686460935,0.0488916211782687,F04-session-1,101,romantic conflict
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F011.wav,0.0769457169348203,0.666233117230298,0.0259837732889422,0.0053437194567605,0.0473533619142506,0.0138702413917792,0.0199206267811373,0.0021204037410125,0.0063608453608774,0.0093197466957587,0.126548447204363,F04-session-1,102,romantic conflict
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F012.wav,0.0338431731264903,0.616876193599395,0.007402584520052,0.0146865452314811,0.0075382406418218,0.0682061877396065,0.0735482891875225,0.0545063977549861,0.0141556948187384,0.1070083463067878,0.0022283470731179,F04-session-1,103,romantic conflict
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F013.wav,0.0067887549284933,0.0044968816297184,0.6935927804236137,0.0371968067784091,0.0495325760295362,0.0355572558895093,0.0064322296325077,0.0386379084916271,0.0351751229861864,0.0060260287942447,0.0865636544161536,F04-session-1,104,identity
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F014.wav,0.0176295146710183,0.6537514530616064,0.0136831961196278,0.0466144632251283,0.1275413315292505,0.0105694914273924,0.0062347821747195,0.0187435319171008,0.0138218838312374,0.0416254716911468,0.0497848803517715,F04-session-1,105,identity
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F015.wav,0.016531370334464,0.0188503902811204,0.6225866460218938,0.0577478473682526,0.0431106745443012,0.0183837702425994,0.0022007987001347,0.0069549952238911,0.1528598352419391,0.0602644292987216,0.0005092427426816,F04-session-1,106,identity
4,script,F,ang,3,3,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F016.wav,0.016090358297059,0.0141985552943667,0.0029147468615058,0.015520562256546,0.6677378303366435,0.0287475498722699,0.0446013889595333,0.0751694941615423,0.010343149694371,0.0948927931821658,0.0297835710839964,F04-session-1,107,identity
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F017.wav,0.0132979701885828,0.6892285855310817,0.0048393808127359,0.0019142450556264,0.0260676014678618,0.0219436994466215,0.061700464777186,0.0258303182063815,0.1487473844263384,0.0037690005322603,0.0026613495553233,F04-session-1,108,identity
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F018.wav,0.0106316810771488,0.6346384619149579,0.0039947031006034,0.0839215313155035,0.0194340155707953,0.0483444864761096,0.0112067229425993,0.0670843925323984,0.0137768036262948,0.0555902005589496,0.051377000884639,F04-session-1,109,identity
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F019.wav,0.1225643113056629,0.6264867706821853,0.0307757147101346,0.0512298781203621,0.005228348599982,0.0182343190323433,0.029285928757019,0.0090601245505777,0.0352767601495571,0.0367340953160672,0.0351237487761083,F04-session-1,110,identity
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F020.wav,0.0022548235922587,0.610732750654495,0.0677802130492199,0.0327531003488989,0.0854128968078302,0.0338406278346765,0.0839593210519351,0.0008467215343167,0.0235679191929355,0.0040787104477997,0.0547729154856333,F04-session-1,111,identity
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_F021.wav,0.0263629033857595,0.6620593088628277,0.0578837296026276,0.0091956903019444,0.0213801620206959,0.0376800349387498,0.049801080773645,0.0857383090736656,0.0165708673311208,0.0250975002328701,0.0082304134760931,F04-session-1,112,support
4,script,F,neu,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M000.wav,0.6499784936382731,0.0043384196872106,0.0140247448593853,0.0534690170584742,0.0452260379730291,0.0616832451112921,0.0242602794151196,0.0232775500394121,0.0407285879110017,0.0475069323524746,0.035506691954327,F04-session-1,113,support
4,script,F,neu,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M001.wav,0.6398550006122452,0.0308029551180827,0.0181366142946984,0.0753059481993698,0.012301788704902,0.0701130006766671,0.0347382333216686,0.0138482602350719,0.0374779965927939,0.0540437981298464,0.0133764041146536,F04-session-1,114,support
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M002.wav,0.0033745535920261,0.0016079366410638,0.61736933433416,0.0981136440693224,0.0432523376276091,0.0237722783645081,0.0830539011560697,0.017429438543507,0.0342792733105,0.0093118734107931,0.0684354289504403,F04-session-1,115,support
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M003.wav,0.0276516838395913,0.0422933388128114,0.6846631395656184,0.0294763546624111,0.0069119063063191,0.0164437242507705,0.0670099327579074,0.0694515644931546,0.0087897784125381,0.0200404414795595,0.0272681354193182,F04-session-1,116,support
4,script,F,neu,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M004.wav,0.6518637648064347,0.051109965301928,0.0198711328454383,0.0080631075132224,0.041227197532861,0.0434282946905468,0.0251795558273438,0.0320371584373232,0.0043528409232987,0.0951903719174424,0.0276766102041601,F04-session-1,117,support
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M005.wav,0.0563154017562931,0.0189063870902122,0.6610913984537832,0.0132468796856802,0.0031136153959013,0.0553820463146671,0.0234905357972664,0.0124656518165812,0.1260136170213598,0.0012647585847544,0.0287097080835006,F04-session-1,118,support
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M006.wav,0.0280527478335986,0.6137299175534507,0.0406309880346365,0.0024877926079798,0.0555683815883093,0.0043593912889075,0.0416037152438833,0.0018482134616648,0.0288797294712209,0.0844183167595218,0.0984208061568264,F04-session-1,119,support
4,script,F,neu,3,3,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M007.wav,0.6449107868419727,0.0158531227383546,0.0603074804751639,0.0247174278353427,0.01317876402541,0.1260798396056975,0.0062055373443721,0.0068980323233066,0.0450375391700468,0.0213369514256766,0.0354745182146562,F04-session-1,120,anger management
4,script,F,neu,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M008.wav,0.6841462316882603,0.0398398692728267,0.0219566784393452,0.0009189828158451,0.041258986743946,0.0386585169972093,0.0537414830601254,0.0147554651416298,0.0006330472067176,0.0987889506820287,0.0053017879520653,F04-session-1,121,anger management
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M009.wav,0.0094912362226827,0.6732192775486506,0.0380648534635132,0.049592212928778,0.0021940467535603,0.0468660418455479,0.0310897955340431,0.0518517033997432,0.0218602927055746,0.0115359537959335,0.0642345858019724,F04-session-1,122,anger management
4,script,F,fru,3,3,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M010.wav,0.0720289537438862,0.6336819531070297,0.1243141238376257,0.0226711294381245,0.0478026884561423,0.0593246178795051,0.0086239964431054,0.0239920702418502,0.0062190547433616,0.0003823279989882,0.0009590841103805,F04-session-1,123,anger management
4,script,F,fru,3,3,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M011.wav,0.0785085600691445,0.6651364922405997,0.0077787399124444,0.0397533735971696,0.0033628783868846,0.0255156600847042,0.0516271747976858,0.050314578139698,0.0515017138823414,0.0111657087442768,0.0153351201450507,F04-session-1,124,anger management
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M012.wav,0.0328079307153495,0.6004783849867045,0.012259443988887,0.1802345108115193,0.0491897450492146,0.002857536082993,0.0063243387648883,0.0372059196408754,0.0265707874427142,0.0026073345555447,0.0494640679613091,F04-session-1,125,anger management
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M013.wav,0.0424341259623782,0.6608182938605541,0.0483276432565593,0.0047788651666238,0.099850901056602,0.0235317079377463,0.0033818605837125,0.0166855372811614,0.0782499440171909,0.001904576082663,0.020036544794808,F04-session-1,126,anger management
4,script,F,fru,3,3,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M014.wav,0.0935156926082233,0.6305112683816512,0.0033430355710929,0.006651438721007,0.0030808537127974,0.0392376743576521,0.021304919946936,0.0376234353711434,0.0617648133097219,0.0487322272274103,0.054234640792364,F04-session-1,127,anger management
4,script,F,fru,3,3,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M015.wav,0.0660233229891564,0.6010961070417749,0.0016023354764084,0.0385093279981837,0.0249206250571016,0.0261960125455229,0.0920061067847562,0.0079949896521548,0.1097392769372336,0.0100147046337713,0.0218971908839357,F04-session-1,128,family
4,script,F,fru,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M016.wav,0.032141790365445,0.6687203992824758,0.1287678252950719,0.0391702966743813,0.0166237850691572,0.0103889968810399,0.0141058435414318,0.0179154326421487,0.0339030591708307,0.0124534248061726,0.0258091462718446,F04-session-1,129,family
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M017.wav,0.002556157131778,0.0404217051189943,0.027406574084812,0.0267012731817849,0.6537597945277535,0.0146747796065812,0.0287271020786179,0.1849199944953221,0.0092712752386364,0.0096847522338715,0.0018765923018478,F04-session-1,130,family
4,script,F,fru,3,3,Session4/sentences/wav/Ses04F_script01_2/Ses04F_script01_2_M018.wav,0.0333126810255216,0.60857886159285,0.0101388195293159,0.0351694980077937,0.1362608231686913,0.0039221951955181,0.0635643251975523,0.0436826197086927,0.0313083752505039,0.0144448812700165,0.0196169200535436,F04-session-1,131,family
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F000.wav,0.0837791914068235,0.081192766738086,0.6035457505631369,0.0287750086253564,0.0575849602653893,0.0128044575738135,0.0374195985350134,0.0135569307765631,0.0059919342879247,0.0049224863586693,0.0704269148692234,F04-session-1,132,family
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F001.wav,0.0116686224674509,0.0522129183869541,0.625132273385547,0.011523549667267,0.0192625612197467,0.0047595106222577,0.0137140898602875,0.1382424755474848,0.0127275573861064,0.0861929388253042,0.0245635026315933,F04-session-1,133,family
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F002.wav,0.0966480845131778,0.0134536034697886,0.6446897254183748,0.0005726460038281,0.0780946101705093,0.0151814813724643,0.0316222839991694,0.0274312935029554,0.0131269006852298,0.0418341637431224,0.0373452071213796,F04-session-1,134,family
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F003.wav,0.0020917854587702,0.0321726544597023,0.6531254427808514,0.0195800165941877,0.001264237133964,0.0160972676115001,0.1078770899765044,0.0102940772256842,0.0624702048948155,0.0451606475395869,0.0498665763244327,F04-session-1,135,family
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F004.wav,0.0561823299883381,0.0428554505540084,0.6696088034678205,0.0061462820067185,0.0257121139353731,0.0488043513604085,0.0076921527232022,0.0188590498544053,0.0078455359977758,0.0661500685092764,0.0501438616026726,F04-session-1,136,self-esteem
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F005.wav,0.0574369875834737,0.0762860743711385,0.6347179695606897,0.0057914377907332,0.1206395452690545,0.0288892095691055,0.0016156549507956,0.0047372796913601,0.0235286044154931,0.0337813518769666,0.0125758849211892,F04-session-1,137,self-esteem
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F006.wav,0.0770707732314449,0.0096642226148646,0.6201207141838875,0.0528901628164384,0.0050789900766305,0.0596096334085474,0.0252426067138209,0.038927815563008,0.0017327325444954,0.0483431995074742,0.0613191493393878,F04-session-1,138,self-esteem
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F007.wav,0.0052124303522865,0.0028006884423502,0.6941044560795564,0.015159260951916,0.0647131672496616,0.0352178663772775,0.0580323264813518,0.044650432753324,0.0330900654845182,0.0101921537951474,0.0368271520326099,F04-session-1,139,self-esteem
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F008.wav,0.0061002928962224,0.0017731133769291,0.6658878184136864,0.0081652154097197,0.11938508128386,0.0333842083391748,0.0354294962957892,0.0845156139092866,0.0058264278237553,0.0263129062884646,0.0132198259631116,F04-session-1,140,self-esteem
4,script,F,hap,3,2,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F009.wav,0.04111978992232,0.0737932457169484,0.005753843195167,0.0332806568428604,0.0330136134367932,0.6336481155782919,0.0300174548552886,0.0002262642270808,0.0212865264595241,0.0929871386831903,0.0348733510825348,F04-session-1,141,self-esteem
4,script,F,hap,3,2,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F010.wav,0.0939890342418659,0.0051199170613262,0.0151853512274807,0.0219088473370168,0.0103660925683658,0.6349534817183,0.0845994481189167,0.0138667443123585,0.0374529266040566,0.0781697811427077,0.0043883756676047,F04-session-1,142,self-esteem
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F011.wav,0.0665540540396348,0.0139228042593065,0.60119960671255,0.0834875196846137,0.110202992541091,0.0465010483917684,0.0023014551030229,0.0126058694018066,0.0305500705737762,0.0283424694700643,0.0043321098223649,F04-session-1,143,self-esteem
4,script,F,hap,3,2,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F012.wav,0.0684491659285705,0.0244754221830976,0.0372415428105174,0.0584372346932838,0.0133316804208827,0.6702286502352537,0.0112847925091439,0.0738741658146786,0.0293890717254973,0.008072135401185,0.0052161382778893,F04-session-1,144,grief
4,script,F,hap,3,2,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F013.wav,0.0033150804192457,0.0022223945356942,0.0231096936644618,0.0039271911319611,0.0505652184645947,0.6857715873743713,0.014075498651495,0.0234925464346018,0.0442885361584501,0.1301853184148005,0.0190469347503234,F04-session-1,145,grief
4,script,F,hap,3,2,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F014.wav,0.0294378455589583,0.0229901296081797,0.1416248895777515,0.0699892656478723,0.007191225227444,0.6156181287963152,0.0379026908084771,0.0099652648915008,0.0504698409394802,0.0006120656327072,0.0141986533113131,F04-session-1,146,grief
4,script,F,hap,3,2,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F015.wav,0.0221373693099882,0.0029317380745526,0.0329451519853821,0.0228546428811047,0.0143532718804334,0.6370798981308562,0.0172420512171545,0.0099050461503471,0.1450385144559444,0.0589334899381402,0.0365788259760961,F04-session-1,147,grief
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F016.wav,0.0242430825585444,0.0493759980669076,0.6707918865696447,0.0155854159459709,0.0004701091318206,0.0368089879252408,0.0020381989896444,0.0096765716784108,0.0535292120454827,0.0832035151633164,0.0542770219250162,F04-session-1,148,grief
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F017.wav,0.0115194735921475,0.0315378515110497,0.6767364863394658,0.0682031367036242,0.0113147669856331,0.0507628770481267,0.019910833856147,0.051439051562399,0.0062293930074264,0.0423569189582929,0.029989210435687,F04-session-1,149,grief
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F018.wav,0.061085188558853,0.003912177379008,0.6534820847912335,0.0005239943754686,0.0319060103318027,0.1105667021145916,0.0258377338151512,0.0282884490783642,0.0283072555453743,0.0552560720337196,0.0008343319764329,F04-session-1,150,grief
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F019.wav,0.0205148026707704,0.0030292169194536,0.6716378306047204,0.0219850071612117,0.0666073867519604,0.0252378607886713,0.132640348320706,0.0211720567481695,0.0231164338555863,0.0012792359226963,0.0127798202560536,F04-session-1,151,grief
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F020.wav,0.0008451485648428,0.169295066433898,0.6820913252082996,0.0216868402774074,0.008011665691403,0.0099518347064793,0.0095172715551681,0.0179893520765748,0.0040546478000639,0.0309174319724232,0.0456394157134393,F04-session-1,152,career
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F021.wav,0.0500698125473212,0.0161030578045993,0.6688116783667615,0.0168052613835812,0.061418346478009,0.0434245389429395,0.015668598593914,0.0853588779799086,0.004936922221229,0.0370819868567775,0.0003209188249588,F04-session-1,153,career
4,script,F,xxx,0,0,Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F022.wav,0.0141680400833724,0.0154643994033331,0.6165793016151251,0.1014610498472378,0.0101888041958627,0.0832585758319869,0.0106290599283788,0.0174892811593615,0.0010635152459083,0.034428851254473,0.0952691214349599,F04-session-1,154,career
